0000[Cd][deh]3[ASR]1,1
0000[Cd][dia]3[ASR]1,1
0000[Cd][fsc]3[ASR]1,1
0000[Cd][nan]2[ASR]2,1
0000[Cd][nan]3[ASR]10,1
0000[Cd][nan]3[ASR]11,1
0000[Cd][nan]3[ASR]3,1
0000[Cd][nan]3[ASR]5,1
0000[Cd][nan]3[ASR]6,1
0000[Cd][nan]3[ASR]8,1
0000[Cd][nan]3[FSR]1,1
0000[Cd][pcu]3[ASR]1,1
0000[Cd][pts]3[ASR]1,1
0000[Cd][pts]3[ASR]2,1
0000[Cd][rob]3[ASR]1,1
0000[Cd][sql]2[ASR]2,1
0000[Cd][sra]3[ASR]2,1
0000[Cd][tfw]3[ASR]1,1
0000[Ce][nan]3[ASR]1,1
0000[CeZr][pth]3[ASR]1,1
0000[Co][dia]3[ASR]1,1
0000[Co][dia]3[ASR]2,1
0000[Co][fsc]3[ASR]1,1
0000[Co][ins]3[ASR]1,1
0000[Co][ins]3[ASR]2,1
0000[Co][ins]3[ASR]3,1
0000[Co][mab]3[ASR]1,1
0000[Co][nan]2[ASR]1,1
0000[Co][nan]2[ASR]2,1
0000[Co][nan]2[ASR]3,1
0000[Co][nan]3[ASR]1,1
0000[Co][nan]3[ASR]10,1
0000[Co][nan]3[ASR]16,1
0000[Co][nan]3[ASR]3,1
0000[Co][nan]3[ASR]4,1
0000[Co][nan]3[ASR]6,1
0000[Co][nan]3[ASR]7,1
0000[Co][nan]3[ASR]9,1
0000[Co][nan]3[FSR]2,1
0000[Co][pcu]3[ASR]2,1
0000[Co][rho]3[ASR]1,1
0000[Co][sql]2[ASR]1,1
0000[Co][sql]2[ASR]2,1
0000[Co][sql]2[ASR]3,1
0000[CrMn][qtz]3[ASR]1,1
0000[Cu][bbf]3[ASR]1,1
0000[Cu][dia]3[ASR]1,1
0000[Cu][dia]3[ASR]2,1
0000[Cu][eea]3[ASR]1,1
0000[Cu][etb]3[ASR]1,1
0000[Cu][nan]2[ASR]1,1
0000[Cu][nan]3[ASR]2,1
0000[Cu][nbo]3[ASR]1,1
0000[Cu][noz]3[ASR]1,1
0000[Cu][srs]3[ASR]1,1
0000[Cu][srs]3[FSR]1,1
0000[Cu][tbo]3[ASR]1,1
0000[Cu][tbo]3[ASR]2,1
0000[Cu][tbo]3[ASR]3,1
0000[CuSi][pcu]3[ASR]1,1
0000[CuTb][stp]3[ASR]1,1
0000[CuZr][flu]3[ASR]1,1
0000[Dy][flu]3[ASR]1,1
0000[Dy][sqc]3[ASR]1,1
0000[Dy][tsi]3[ASR]1,1
0000[DyCu][sqc]3[ASR]1,1
0000[Er][pcu]3[ASR]1,1
0000[Eu][flu]3[ASR]1,1
0000[Eu][hcb]2[ASR]1,1
0000[Eu][nan]3[ASR]1,1
0000[Eu][sql]2[ASR]1,1
0000[Eu][tsi]3[ASR]1,1
0000[Fe][dia]3[ASR]1,1
0000[Fe][pcu]3[ASR]2,1
0000[Fe][pts]3[ASR]1,1
0000[Ga][bpq]3[ASR]2,1
0000[Gd][nan]3[ASR]2,1
0000[Gd][pcu]3[ASR]1,1
0000[Ho][dia]3[ASR]1,1
0000[Ho][dia]3[FSR]1,1
0000[In][lon]3[ASR]1,1
0000[La][flu]3[ASR]1,1
0000[La][nan]3[ASR]2,1
0000[La][srs]3[ASR]1,1
0000[Mg][kgd]2[ASR]1,1
0000[Mn][ant]3[ASR]1,1
0000[Mn][dia]3[ASR]1,1
0000[Mn][nan]2[ASR]1,1
0000[Mn][nan]3[ASR]1,1
0000[Mn][nan]3[ASR]2,1
0000[Mn][nan]3[ASR]3,1
0000[Mn][nbo]3[ASR]1,1
0000[Mn][nbo]3[FSR]1,1
0000[Mn][sra]3[ASR]1,1
0000[Nd][nan]3[ASR]1,1
0000[Nd][sqc]3[ASR]1,1
0000[Ni][ant]3[ASR]1,1
0000[Ni][dia]3[ASR]1,1
0000[Ni][dia]3[ASR]2,1
0000[Ni][dia]3[ASR]3,1
0000[Ni][nan]2[ASR]1,1
0000[Ni][pcu]3[ASR]3,1
0000[NiFe][bcu]3[ASR]1,1
0000[NiLa][stp]3[ASR]1,1
0000[Pr][crs]3[ASR]1,1
0000[Pr][nan]3[ASR]1,1
0000[SiCu][pcu]3[ASR]1,1
0000[Tb][flu]3[ASR]1,1
0000[Tb][nan]3[ASR]1,1
0000[Tb][nan]3[ASR]2,1
0000[Tb][nan]3[ASR]3,1
0000[Tb][pcu]3[ASR]1,1
0000[Tb][rtl]3[ASR]1,1
0000[Tb][tcs]3[ASR]1,1
0000[U][bcu]3[ASR]1,1
0000[U][pcu]3[ASR]1,1
0000[Zn][dia]3[ASR]1,1
0000[Zn][dia]3[ASR]2,1
0000[Zn][dia]3[ASR]3,1
0000[Zn][dia]3[ASR]4,1
0000[Zn][fsc]3[ASR]1,1
0000[Zn][hcb]2[ASR]1,1
0000[Zn][hcb]2[ASR]2,1
0000[Zn][hcb]2[ASR]4,1
0000[Zn][hex]3[ASR]1,1
0000[Zn][hms]3[ASR]1,1
0000[Zn][ins]3[ASR]1,1
0000[Zn][ith]3[ASR]1,1
0000[Zn][kgd]2[ASR]1,1
0000[Zn][nan]2[ASR]2,1
0000[Zn][nan]2[ASR]3,1
0000[Zn][nan]3[ASR]1,1
0000[Zn][nan]3[ASR]10,1
0000[Zn][nan]3[ASR]2,1
0000[Zn][nan]3[ASR]4,1
0000[Zn][nan]3[ASR]5,1
0000[Zn][nan]3[ASR]6,1
0000[Zn][nan]3[ASR]8,1
0000[Zn][nan]3[ASR]9,1
0000[Zn][pcu]3[ASR]1,1
0000[Zn][pcu]3[ASR]3,1
0000[Zn][pcu]3[ASR]4,1
0000[Zn][pcu]3[ASR]6,1
0000[Zn][sod]3[ASR]1,1
0000[Zn][sql]2[ASR]1,1
0000[Zn][sql]2[ASR]2,1
0000[Zn][srs]3[ASR]1,1
0000[Zn][tfz]3[ASR]1,1
0000[ZnCd][nan]3[ASR]1,1
1983[In][qtz]3[ION]1,1
1986[Nd][sqc]3[ASR]1,1
1993[Ti][qtz]3[ION]1,1
